id,yearMonth,sex,age
14d9af0f-1d3e-496d-9b35-ce09d29d0da4,2002-08,Não informado,0-4 years
caac6d7c-0746-43eb-9940-f9de62def0c2,2002-08,Não informado,10-14 years
012a101d-0479-41f6-a044-75947d60524f,2002-08,Não informado,15-19 years
3eb1461c-ff77-48ba-a3e5-5f62e77979e3,2002-08,Não informado,20-24 years
26da8c02-51ba-4c8f-b251-250e8e80d8d6,2002-08,Não informado,25-29 years
ece341ae-4491-4921-a383-758a69f82465,2002-08,Não informado,30-34 years
bd14d7b8-0c80-4d83-b83b-de5cfad68b29,2002-08,Não informado,35-39 years
bfd665c1-a9ab-480f-a68a-07e667d711a1,2002-08,Não informado,40-44 years
a3d75155-7398-4c4f-ae0f-543ccc6d8f11,2002-08,Não informado,45-49 years
0f9e2c6d-c746-413e-8269-7a7810a76813,2002-08,Não informado,5-9 years
39cd3058-294e-476a-a319-cca9807aa070,2002-08,Não informado,50-54 years
0d2c1178-7d72-4462-a1f4-934a13c9064a,2002-08,Não informado,55-59 years
7d21f5cb-c2c5-4f9b-9b28-49f8b96e55c9,2002-08,Não informado,60-64 years
5ba0d817-3024-4b46-9516-ff756a866929,2002-08,Não informado,65-69 years
2c6dba79-8924-4576-bd9e-38ecb71b03e1,2002-08,Não informado,70-74 years
1e88ab66-92c6-44f0-b2da-d59c71231d8b,2002-08,Não informado,75-79 years
51cb9629-d389-4185-9570-d47646df3527,2002-08,Não informado,80-84 years
d042771f-b361-41fb-9f4c-395e0846c45a,2002-08,Não informado,85-89 years
45fcdf92-2148-4815-a00e-1980e58df469,2002-08,Não informado,0-4 years
022d489b-f30c-463c-905e-506dd4726c11,2002-08,Não informado,10-14 years
459d140a-f80d-46a9-91f0-6f8aeae5b342,2002-08,Não informado,15-19 years
f88540e2-28a4-44e0-9812-2aec78c937f6,2002-08,Não informado,20-24 years
9c411f51-605d-4eff-87a3-00fa3be40d37,2002-08,Não informado,25-29 years
bcf92cdd-9633-4d4a-86b6-d663a69b0033,2002-08,Não informado,30-34 years
794c33e1-f719-4836-9a4b-f329bf674704,2002-08,Não informado,35-39 years
955d6f5c-5414-4786-842a-299bace11e7b,2002-08,Não informado,40-44 years
5aa10793-36a1-4c70-8677-f2e5d16e960c,2002-08,Não informado,45-49 years
cfc47092-a385-4489-856b-7e7ca6e568d6,2002-08,Não informado,5-9 years
524573ef-2b9e-4cc9-9e4e-9d76f9a71c4f,2002-08,Não informado,50-54 years
1fffff05-1094-4f28-83eb-7c7e0a4ae258,2002-08,Não informado,55-59 years
5b025687-99c2-4b83-92a3-dd8246eedb3a,2002-08,Não informado,60-64 years
817b11a1-cc43-475e-999c-a0d8457c2611,2002-08,Não informado,65-69 years
4f9eb575-4bde-48ae-9c7f-9d5f5a2ab0d0,2002-08,Não informado,70-74 years
08a5c88e-879b-4900-9390-6f91235a1cb0,2002-08,Não informado,75-79 years
2079455d-a1a1-469d-938e-749d1f0f6229,2002-08,Não informado,80-84 years
55c6353a-4821-45b5-a7f5-4c24ace5d327,2002-08,Não informado,85-89 years
6babf7f1-b848-4d2a-a8b6-9836fdeb87c0,2002-08,Não informado,0-4 years
6fabe29d-77d8-4272-a009-c2d99d90df4e,2002-08,Não informado,10-14 years
f92a0aa7-0509-4879-8743-67b909605fde,2002-08,Não informado,15-19 years
59b88a1f-a8d9-47ab-8199-6df23ad44b5f,2002-08,Não informado,20-24 years
8a7f8531-c632-4d34-a123-054c582f8c99,2002-08,Não informado,25-29 years
f8b9d556-abc6-45e2-852a-bc69eccd3036,2002-08,Não informado,30-34 years
fda29f82-4589-4196-8f89-ec567e3a04a5,2002-08,Não informado,35-39 years
d5b1499c-0775-4eb5-9593-1323b26ec2a8,2002-08,Não informado,40-44 years
d14be4e6-4363-4b9f-b892-6563f32c7286,2002-08,Não informado,45-49 years
74991bd1-b217-47ac-b956-6a502cc7a1d8,2002-08,Não informado,5-9 years
b434569a-3d08-4a24-a201-458f2e47fa38,2002-08,Não informado,50-54 years
75e7bf5a-1c74-4fff-bc97-1165446d4759,2002-08,Não informado,55-59 years
77c6bc19-bb1e-45fa-ab79-4b8d935c59b5,2002-08,Não informado,60-64 years
551e557b-c7a7-48e7-8929-9b658fcfaaa6,2002-08,Não informado,65-69 years
2940c973-5af7-4374-a237-7b84726ab651,2002-08,Não informado,70-74 years
098f3f51-fd41-46b4-b75b-070aa9e6095e,2002-08,Não informado,75-79 years
c3d7d130-6cfe-4d75-b2ca-7092e67a74ad,2002-08,Não informado,80-84 years
533f1666-0053-4420-a60f-591f9fda3970,2002-08,Não informado,85-89 years
577ee4ce-4f57-4171-8111-c06ab69dae9c,2002-08,Não informado,90+ years
d526d540-1f57-43f7-8ea9-af0dd287685b,2002-08,Não informado,90+ years
49308d92-b330-4d1f-ae16-9e0bf22f5b63,2002-08,Não informado,90+ years
c4e1e92a-38fe-42df-af72-6f7220e02827,2002-08,Feminino,TOTAL
1d5f7515-0b97-44d8-ae41-1941371dd1d5,2002-08,Masculino,TOTAL
c5ec7feb-e428-40f9-a5b9-2f4892b004dd,2002-08,Feminino,TOTAL
59e124a4-80d6-4a9d-b4f8-10770bcd3937,2002-08,Masculino,TOTAL
742e294e-77c0-4350-824f-70d2c61de8a9,2002-08,Feminino,TOTAL
8ee04b0d-c559-47ad-bae1-b51e9bd161c0,2002-08,Masculino,TOTAL
2d533df9-9020-443c-b164-f7f82f7238ea,2002-08,Não informado,TOTAL
1b520a1b-1de3-43d8-af73-5e3a517fda41,2002-08,Não informado,TOTAL
928c67b3-da8f-4e40-b8c4-c91ff119feb5,2002-08,Não informado,TOTAL
6b8ff970-2356-4e0b-85aa-f6789f4c591a,2002-09,Feminino,0-4 years
30e006df-39f8-4b45-8421-66acd7bf40ed,2002-09,Masculino,0-4 years
00efaf98-dee0-462d-920c-25c9267c18ca,2002-09,Feminino,10-14 years
d1f1ea06-9d59-40ce-9f53-3a9af423105c,2002-09,Masculino,10-14 years
24ed09db-8c7b-45d9-b828-6729a3e890bb,2002-09,Feminino,15-19 years
2d2b4906-9c9b-45ec-99c0-32ac62b373c8,2002-09,Masculino,15-19 years
1dbe70f7-b6e4-4be6-84ae-d02491324064,2002-09,Feminino,20-24 years
7d2b69c3-a21b-435c-bff9-7032c2e247cb,2002-09,Masculino,20-24 years
50cc9728-e435-43ed-b118-5006dd48d7c5,2002-09,Feminino,25-29 years
833f6b29-32bb-4dfb-a1d0-0610437a0373,2002-09,Masculino,25-29 years
e1e1795c-c47e-4261-a2c8-5a928c5da989,2002-09,Feminino,30-34 years
6058c82c-e866-4beb-9318-673899ab1324,2002-09,Masculino,30-34 years
75735ccc-1f76-4ecf-bacc-a5da75970d5c,2002-09,Feminino,35-39 years
5c71c246-a8d1-4c9b-a1b7-2bf304abea4b,2002-09,Masculino,35-39 years
a7db4ede-fa85-4cd5-bae8-3487017d7c3d,2002-09,Feminino,40-44 years
47684ca1-75d6-4109-b411-73b23c3c1d1b,2002-09,Masculino,40-44 years
0e0c8201-e5a0-4940-a01a-9aa9d97ea28d,2002-09,Feminino,45-49 years
c5bd4033-30ea-46b6-8c99-a5acd278a511,2002-09,Masculino,45-49 years
a33bffbb-62f6-4cc4-860c-4bc220484da6,2002-09,Feminino,5-9 years
f69005d3-baeb-4ed0-a335-63519b07dd59,2002-09,Masculino,5-9 years
8ef60614-57af-49a2-98a0-56e52ff8bade,2002-09,Feminino,50-54 years
39b39c84-f746-4bdf-ac6d-63fe00edbfda,2002-09,Masculino,50-54 years
ad1cda44-a6b8-4b2b-b8f6-b9e28c1bae3c,2002-09,Feminino,55-59 years
3792abb2-be4c-472a-b5eb-22bd57d141ee,2002-09,Masculino,55-59 years
7e6e407c-383c-4e0f-924f-370b410b5b16,2002-09,Feminino,60-64 years
a98d1a5a-60d4-4b79-b8e5-65214ba90bfa,2002-09,Masculino,60-64 years
c8da0a6e-7b78-408b-8890-e51a3f3f3215,2002-09,Feminino,65-69 years
6e3a05db-12f9-4b48-985a-d84385159ac1,2002-09,Masculino,65-69 years
ff4f5640-2491-4909-b601-8da79dce6b09,2002-09,Feminino,70-74 years
a9646785-6c51-44e9-a490-a9f0a9a8ef86,2002-09,Masculino,70-74 years
de4f82f4-b752-494d-befc-a6080445b823,2002-09,Feminino,75-79 years
6ca311c9-a8ad-4b75-aeec-869c60f0b9c2,2002-09,Masculino,75-79 years
3f5f8be2-83cb-4e93-aa9c-30dfaa7d26b1,2002-09,Feminino,80-84 years
2d02a724-7f6d-408b-a28c-829b6a0c7ef5,2002-09,Masculino,80-84 years
553330ba-f2ba-4985-ada5-adcdd7f5b1a1,2002-09,Feminino,85-89 years
cf13f1cf-cf3e-4cb9-9273-5a2b3537153b,2002-09,Masculino,85-89 years
5e3f454a-8652-4dc7-9490-8bf2c55426fa,2002-09,Feminino,90+ years
8311f136-3301-4fca-ac56-919b95668fe9,2002-09,Masculino,90+ years
6767d5e8-23e5-4199-9f45-55525d3ec862,2002-09,Feminino,0-4 years
8749d775-2418-4214-bef0-e086cf49e9c6,2002-09,Masculino,0-4 years
05e26d78-a35e-44f8-8da8-137a8c248abe,2002-09,Feminino,10-14 years
b260836b-b0c6-434d-a1c9-8cee62a7bade,2002-09,Masculino,10-14 years
ed402182-b53a-4446-b25a-1ea939398a92,2002-09,Feminino,15-19 years
ce336c2c-82cc-4627-82ed-d9ebe8e795b5,2002-09,Masculino,15-19 years
721140fe-ed35-4ec6-b524-b6fec195b777,2002-09,Feminino,20-24 years
6c7aa15a-08a8-480d-9ce1-68b93037633c,2002-09,Masculino,20-24 years
4d924c2f-0f85-48c1-989f-53550d813568,2002-09,Feminino,25-29 years
a2348913-781d-47ab-a023-c346e04ff9ef,2002-09,Masculino,25-29 years
3e837f68-6c8c-4d5f-8642-b36d04aa6de2,2002-09,Feminino,30-34 years
d2b2c2cf-6a88-4cda-b0de-8f526b573fd5,2002-09,Masculino,30-34 years
202859a8-74c9-41a9-893c-65d0b9812dda,2002-09,Feminino,35-39 years
82787e32-836f-416d-bce0-a852e9b07b63,2002-09,Masculino,35-39 years
b432328e-e826-4e52-b130-043e3794cf7b,2002-09,Feminino,40-44 years
84de6b64-9c5c-4940-b9fb-de30957ea333,2002-09,Masculino,40-44 years
01593fe8-960b-48dc-b9cf-613ed78e8507,2002-09,Feminino,45-49 years
6fcf911a-5dc6-42d3-9753-f5f1f9d152b7,2002-09,Masculino,45-49 years
9f2f646d-3c30-4f40-8687-b2522c5ff5c2,2002-09,Feminino,5-9 years
551234cd-46f9-48a8-9144-b0a5ecee9ab6,2002-09,Masculino,5-9 years
89aad5d8-426f-45c7-9c25-099fccf8ed09,2002-09,Feminino,50-54 years
08890066-0f2e-4649-a852-24e0e82611ce,2002-09,Masculino,50-54 years
46a3a71d-3913-4a55-95c4-67904af1e0fa,2002-09,Feminino,55-59 years
0759a519-e3af-441b-a3eb-b43a02fbc40b,2002-09,Masculino,55-59 years
92d0d7e6-6f25-4032-be80-e79a3e863e11,2002-09,Feminino,60-64 years
ac2bc97b-9ee8-40c1-9899-ced7d8747197,2002-09,Masculino,60-64 years
c9bfd096-8a01-4281-a4fe-df875b1c8dfb,2002-09,Feminino,65-69 years
abe5937c-df86-4483-a017-90a7d6f08efd,2002-09,Masculino,65-69 years
b4efe744-0fab-42a3-ab25-a7545d1a7f59,2002-09,Feminino,70-74 years
8c98f1a9-5c00-4435-af5a-fa0784cc4502,2002-09,Masculino,70-74 years
e9bae5fa-8460-4f3f-8296-8490df6c1644,2002-09,Feminino,75-79 years
80677e52-f734-4173-95c2-9fc8edbea9f9,2002-09,Masculino,75-79 years
75799005-5cb0-4dc2-9e7b-026b8550fdf4,2002-09,Feminino,80-84 years
43d5cf3e-8e12-47e5-9af8-ff3947173339,2002-09,Masculino,80-84 years
2553863e-18eb-4317-ad7b-33060083179c,2002-09,Feminino,85-89 years
50846250-379f-4417-924a-9fe093562e58,2002-09,Feminino,90+ years
374431b3-3283-4273-ba71-347970483a84,2002-09,Masculino,90+ years
74e00ec7-13bf-43b0-b5e0-2e97299da42e,2002-09,Feminino,0-4 years
b13dcef8-1b80-4f00-9f6c-9511a335d419,2002-09,Masculino,0-4 years
6981c211-6733-4de8-8501-b0f0ce7481bf,2002-09,Feminino,10-14 years
5a0da54d-8786-46c1-bd68-e8d051935d8a,2002-09,Masculino,10-14 years
9265db9e-67bf-48f9-a9ac-0740d5798c2a,2002-09,Feminino,15-19 years
dd7bd4c4-4f16-4461-9c86-b5e2a0ae2691,2002-09,Masculino,15-19 years
c7cd206f-e894-4347-bdff-017eceaaab8b,2002-09,Feminino,20-24 years
4893ce2c-ab92-444d-9a9b-4328228a509a,2002-09,Masculino,20-24 years
a32a922e-69ce-4cde-b526-fcf6e6374de1,2002-09,Feminino,25-29 years
9a2c2b5d-4f79-4e6e-91f5-c3c0d058c9b7,2002-09,Masculino,25-29 years
b60918e3-16a6-4450-a16a-e699c4d9f080,2001-06,Masculino,5-9 years
dab27213-eeaf-4c18-8618-1b503bc7d425,2001-06,Feminino,50-54 years
d1ddc434-c63e-41ce-a36d-cb42e8d48952,2001-06,Masculino,50-54 years
d7073b44-509a-4c68-9495-92711f503683,2001-06,Feminino,55-59 years
2396c829-d3f8-401f-a65f-294e28db6030,2001-06,Masculino,55-59 years
86a08ee9-5091-477a-8f90-78851a89d59c,2001-06,Feminino,60-64 years
1676069c-e56d-4d5f-bb8f-a8b7b24b109d,2001-06,Masculino,60-64 years
f5782e36-1d54-4aaf-b31c-b270193d44ad,2001-06,Feminino,65-69 years
e8ab7c9f-f722-42bd-8a73-c85f9fa7a44d,2001-06,Masculino,65-69 years
89c26f51-037f-4394-8428-d7669fff06be,2001-06,Feminino,70-74 years
e35e495a-6a15-4e5f-a40b-0a3a4d9d6bbd,2001-06,Masculino,70-74 years
629e213f-3a28-4154-9e12-cb679321b5b7,2001-06,Feminino,75-79 years
0d869fee-d891-4d86-bff3-afa07db2c7e8,2001-06,Masculino,75-79 years
806ac1d4-346a-492f-bcc1-4880d9055d02,2001-06,Feminino,80-84 years
64170c00-4eee-47c1-a7e5-3fdc54964525,2001-06,Masculino,80-84 years
2058cc62-bdf5-4d1d-80d0-326f584d0636,2001-06,Feminino,85-89 years
5932fdb5-8d3f-4223-a7b6-46aca2ce573e,2001-06,Feminino,90+ years
996c89b8-6e07-4304-a2fb-a0ee54e5a692,2001-06,Masculino,90+ years
151435c7-7323-438b-990e-2a1bed89d04e,2001-06,Feminino,0-4 years
528487c9-a547-42ff-86be-b3123498291c,2001-06,Masculino,0-4 years
3cbae13c-7117-4951-b3c2-4f80bea3a545,2001-06,Feminino,10-14 years
aeb29d5d-01d2-4d0a-97c5-74ec8bba89f9,2001-06,Masculino,10-14 years
a084d96b-4edc-4a40-ac02-71cceca14c40,2001-06,Feminino,15-19 years
87102abf-96b7-47d3-a453-fe5d9c5ece6e,2001-06,Masculino,15-19 years
92da2ad8-1741-4c48-a801-f490e7f137c2,2001-06,Feminino,20-24 years
054c4b41-4726-4d03-9793-7ec03528d618,2001-06,Masculino,20-24 years
31cd0d67-91ff-4426-8ce4-1dd2b546beeb,2001-06,Feminino,25-29 years
c18b7593-b697-4a58-b5e8-4b3782e7a51e,2001-06,Masculino,25-29 years
465994b3-3b4a-401e-93c1-961d1a42d3fb,2001-06,Feminino,30-34 years
28cf6524-d2b2-4d04-b88c-3ab6de0d4d62,2001-06,Masculino,30-34 years
a253fb45-c42f-46ab-a321-d2112329652f,2001-06,Feminino,35-39 years
838e0678-f38e-4d08-9cb6-a2f53b8db1ab,2001-06,Masculino,35-39 years
5239c1f0-b710-458d-adb8-63f9d7b26482,2001-06,Feminino,40-44 years
ab21dd18-1505-43e3-8754-b0cf3c1cceb2,2001-06,Masculino,40-44 years
ace3a7e9-0d37-49bf-aec8-199bbb2aa7ef,2001-06,Feminino,45-49 years
d9798d4b-6563-42b3-8536-bc0774b406bc,2001-06,Masculino,45-49 years
cc9d553c-f0c4-4899-8af8-1313cc0a3440,2001-06,Feminino,5-9 years
20ebb83e-303b-4d28-92bb-71befa509123,2001-06,Masculino,5-9 years
b4de040f-787b-4d9c-8cd6-10a3d1796eda,2001-06,Feminino,50-54 years
88d22d0c-70c1-4e36-b7b9-552b372b0157,2001-06,Masculino,50-54 years
5553fb44-9665-4580-8320-2093d69d8d1b,2001-06,Feminino,55-59 years
b1ca2a5a-65e4-4b79-aab6-927c2467d83a,2001-06,Masculino,55-59 years
6f29b243-8431-4ad2-968c-3b51e4fbc99e,2001-06,Feminino,60-64 years
38097395-44fa-4482-bca8-9f029f84c5be,2001-06,Masculino,60-64 years
81a5eca0-23b9-4983-a94c-88bc46f8efd5,2001-06,Feminino,65-69 years
7cbcbd07-5157-45ac-b069-7fe57b5df482,2001-06,Masculino,65-69 years
47ebeb81-ff9e-4481-bfb7-81df2e62289c,2001-06,Feminino,70-74 years
edf1aa6a-5528-4fa4-908f-20353ebf2a0d,2001-06,Masculino,70-74 years
5ee40489-6784-431c-81f6-e9100381327d,2001-06,Feminino,75-79 years
e69ffcf4-183b-48c4-ad5d-58f9e41db0d5,2001-06,Masculino,75-79 years
9cfab062-d7ef-47cf-9457-6eab4dc72519,2001-06,Feminino,80-84 years
fd55c6aa-59b4-487a-8fd7-37a159d455f2,2001-06,Masculino,80-84 years
a4d339f5-7d79-4e2a-94dd-194dc834418b,2001-06,Feminino,85-89 years
3f3a4a2c-6161-4d36-9658-0d69aa2ad9f2,2001-06,Masculino,85-89 years
b93f447c-023e-42f7-8d2b-cbd60ec874fa,2001-06,Feminino,90+ years
605f7209-6e9c-458a-962c-e01ce892dcf4,2001-06,Masculino,90+ years
cc041392-2a85-4b30-a9c8-49c26992df84,2001-06,Feminino,0-4 years
5c8cd740-549a-43fa-9654-faf55614f367,2001-06,Masculino,0-4 years
1c378d3d-15d1-45d1-91b3-0fefb8e45b19,2001-06,Feminino,10-14 years
7439ab46-0f46-417c-a745-4d5f46b7f9f9,2001-06,Masculino,10-14 years
c99680fb-7183-44d2-886b-e92ef8a8f8f1,2001-06,Feminino,15-19 years
acc3e88c-9a2f-43c0-9fd2-e2f1d798e517,2001-06,Masculino,15-19 years
73871476-dca7-401e-8725-51bbdcdf6025,2001-06,Feminino,20-24 years
afb6ad79-f429-4cb8-b829-48acb1baca00,2001-06,Masculino,20-24 years
1936c9e9-68ed-4819-b465-e76ee2eaa56b,2001-06,Feminino,25-29 years
6e5e913e-448c-4f60-afe6-6d51496bd83e,2001-06,Masculino,25-29 years
c20506f7-fbf7-4781-965b-bb33adbf831f,2001-06,Feminino,30-34 years
385339ac-3571-4418-bcc9-81d46bc63085,2001-06,Masculino,30-34 years
ceb2c03f-78d6-4d97-89b8-a96925596594,2001-06,Feminino,35-39 years
998aa323-76f8-49e9-b850-3ac31b0bce99,2001-06,Masculino,35-39 years
69b8e561-5856-4850-9684-a81255c57f71,2001-06,Feminino,40-44 years
8f3a4d44-45d6-4a39-949f-b2416ace46a1,2001-06,Masculino,40-44 years
37ccbb91-08b2-43aa-abf0-989fbc38a450,2001-06,Feminino,45-49 years
cdb7fd1a-c049-4419-9c46-136896b98783,2001-06,Masculino,45-49 years
0edbb602-e22e-4a0b-bebb-9c5f1134eb83,2001-06,Feminino,5-9 years
c90892ab-95cc-4357-b417-aa6354dc7a68,2001-06,Masculino,5-9 years
34e7b2d0-75d1-4cf9-9291-e87922826e13,2001-06,Feminino,50-54 years
7a50cb83-1c41-45e9-9858-d94d1c3c0ca7,2001-06,Masculino,50-54 years
e3775db4-0e87-4e7d-a73d-8529baee1c69,2001-06,Feminino,55-59 years
cd01472b-54de-4cf5-aa0d-a80e7cfcda4b,2001-06,Masculino,55-59 years
8846be3c-f2aa-4cea-8b95-56977da8b7db,2001-06,Feminino,60-64 years
c1cd629a-8fe6-40cd-a586-fa41a9f4c319,2001-06,Masculino,60-64 years
81447a16-e70e-4e4c-b24b-30d9550b7c3b,2001-06,Feminino,65-69 years
d73155f7-a670-44ae-a9bb-4bd8e8e3054d,2001-06,Masculino,65-69 years
a3769386-f82f-4775-ac0b-70494abb4ef9,2001-06,Feminino,70-74 years
c9675d4a-3515-4841-92b4-4cf98d538f4a,2001-06,Masculino,70-74 years
6a55febe-8497-4c67-a425-082562bfb653,2001-06,Feminino,75-79 years
f0e73c98-75a1-4eda-98be-3138b2c92218,2001-06,Feminino,80-84 years
77db2aed-e220-42ab-b8da-426d8e0495e5,2001-06,Masculino,80-84 years
d55f7c38-df7b-4ddf-8df4-b41cf4a28598,2001-06,Feminino,85-89 years
90363276-8bed-4f65-82d0-67f89559a1ee,2001-06,Masculino,85-89 years
3c021f18-77da-46b6-a7f1-f6ac2369f101,2001-06,Feminino,90+ years
8cb03884-069c-4e63-bcf7-efe816da5e83,2001-06,Não informado,0-4 years
7f2251bd-175b-412d-9e88-d5fdd8e81059,2001-06,Não informado,10-14 years
2a86de8b-0acc-4c78-801d-afb784f984b2,2001-06,Não informado,15-19 years
d8ce097d-34d2-4118-86c3-ee6c27de12b2,2001-06,Não informado,20-24 years
c707b854-5183-41ff-9493-dd4701afd76d,2001-06,Não informado,25-29 years
5cf1f3c4-cdce-4386-9df7-6c85fb3136ba,2001-06,Não informado,30-34 years
bea323e4-488c-4ee7-ad55-26d4e2ff561d,2001-06,Não informado,35-39 years
6f0fedc6-b3fb-47a6-a7b5-a520b449f58a,2001-06,Não informado,40-44 years
d557a7c5-b55e-41ce-a779-4d1a548dded9,2001-06,Não informado,45-49 years
caef3f60-2a98-4fc7-a99d-0c08e85a6565,2001-06,Não informado,5-9 years
7fe08301-45e9-4b0b-b85b-9e5828dfb15c,2001-06,Não informado,50-54 years
a9fd037c-f50b-4ea5-8373-f1f0186257af,2001-06,Não informado,55-59 years
43984b3d-124b-43d6-bf20-d144a868a0dc,2001-06,Não informado,60-64 years
c70bcdd6-6994-4270-a070-47bf6790d3a6,2001-06,Não informado,65-69 years
d09e19bd-0798-4cef-9351-3cb5226e10e7,2001-06,Não informado,70-74 years
4443bd4b-12e2-4b23-91c8-5a0b5a008bd0,2001-06,Não informado,75-79 years
454ab50f-ad52-4b4a-a18f-7771e9c111b8,2001-06,Não informado,80-84 years
dbe2ea23-bb58-4d21-9dd0-e30f2a019d2c,2001-06,Não informado,85-89 years
02eaa1f5-346d-4739-b17a-e822a9dfe3d6,2001-06,Não informado,0-4 years
0568ec48-5221-4fc1-93f0-c12bbe2a234a,2001-06,Não informado,10-14 years
dcf52932-0c75-4138-a646-e46e7d0b55b6,2001-06,Não informado,15-19 years
96338823-3a6f-4978-9b46-4e8c40993051,2001-06,Não informado,20-24 years
7ed94fba-5dc3-414f-9248-92f86d3d56da,2001-06,Não informado,25-29 years
84ca63f1-942e-4e7c-a613-14e12f077954,2001-06,Não informado,30-34 years
797cd4b2-aaf9-4ff5-81cc-1dabf52fb05e,2001-06,Não informado,35-39 years
bc5df3c9-ca94-4dc5-85fb-5ab50e32dd99,2001-06,Não informado,40-44 years
103f14ac-435c-4ffa-952d-8dee0aa070c4,2001-06,Não informado,45-49 years
fd90c771-719f-428f-b3f2-83217e8de478,2001-06,Não informado,5-9 years
6f917405-ad52-44b9-ae03-d9ceee2be04b,2001-06,Não informado,50-54 years
1b7484ad-b6bf-4e2b-9ea6-c0428b3623fd,2001-06,Não informado,55-59 years
a9a814eb-8da7-4dbb-889e-9f5d5fa6951a,2001-06,Não informado,60-64 years
a64b6872-61de-4520-9c13-ed4feeb450fd,2001-06,Não informado,65-69 years
bb98e194-7438-4cd3-8280-ec7fca2eb17b,2001-06,Não informado,70-74 years
8a3029f9-518a-4813-ad66-ed74848801ae,2001-06,Não informado,75-79 years
51f81f73-f131-470d-8a2c-341a576e49f5,2001-06,Não informado,80-84 years
0dd1dfea-3d29-446f-a1f2-a1244aa859aa,2001-06,Não informado,85-89 years
aa13bd17-fbbc-4769-8158-02b3db8ef4f9,2001-06,Não informado,0-4 years
3cea4aeb-a595-406d-a12e-af37a0eeac2b,2001-06,Não informado,10-14 years
7465f412-97b8-466a-a26f-7f0f5db443b0,2001-06,Não informado,15-19 years
422ee8b5-ff50-4067-8d13-e65472d797ee,2001-06,Não informado,20-24 years
0cc75f78-128c-43d0-87d1-ac9debb75857,2001-06,Não informado,25-29 years
a4789527-d164-4d23-bae3-960cf60cab0d,2001-06,Não informado,30-34 years
b6fccee2-dbcb-4326-97f6-d3f41323385d,2001-06,Não informado,35-39 years
a83c0beb-ceb0-41e3-ac1b-b3e65b390edb,2001-06,Não informado,40-44 years
bd0eadda-3f8b-41d6-9cbc-3e96fc4cc5bc,2001-06,Não informado,45-49 years
b658fba3-e182-4754-b395-aaef84ed79eb,2001-06,Não informado,5-9 years
0b72797b-1ae1-4a59-a556-751db676e2e1,2001-06,Não informado,50-54 years
21b04a40-3f8e-45fe-8f09-105421d0e5e8,2001-06,Não informado,55-59 years
b3bc47f2-a058-4fe1-9fb7-da0c5e26d04f,2001-06,Não informado,60-64 years
f916e729-5f44-447c-baf8-35d85ce9be14,2001-06,Não informado,65-69 years
000405e7-e5bc-471f-85fd-f06f3c174544,2001-06,Não informado,70-74 years
1ad29859-7a7b-4992-803f-454a9cff683e,2001-06,Não informado,75-79 years
e0f0a3c6-18d1-431b-8383-25aabbc3461c,2001-06,Não informado,80-84 years
53cf2522-5521-4766-83aa-4dd6bb62ae48,2001-06,Não informado,85-89 years
86120b4b-76f2-49bc-be46-e22f56d324ac,2001-06,Não informado,90+ years
cd4d1b67-8ea8-41cb-a814-ee5abdb7c4f7,2001-06,Não informado,90+ years
d80d56f7-640d-4309-beed-ff523e69fa20,2001-06,Não informado,90+ years
d417c2ca-e9a1-4d87-be8c-7e736ea9d10b,2001-06,Feminino,TOTAL
5c77b923-e5a4-4164-b096-0c1dc774b905,2001-06,Masculino,TOTAL
d4c4067c-ef8d-4e94-a871-b0299fc0e3f2,2001-06,Feminino,TOTAL
a3b4d6c6-c407-4944-8d20-ace1d1085bd6,2001-06,Masculino,TOTAL
58409305-ae56-4c8a-a584-9e4c72afeda4,2001-06,Feminino,TOTAL
fe83ce19-91ad-45ce-8b01-7385620f190f,2001-06,Masculino,TOTAL
0bb71511-ac85-4100-9e40-1b78f54220c6,2001-06,Não informado,TOTAL
9e4c6bf7-0c69-44d1-8fd6-f53aac97600d,2001-06,Não informado,TOTAL
c60b0bb5-41db-47b0-90f0-556a37b46b2b,2001-06,Não informado,TOTAL
d1ab040f-1774-4c38-92a0-feb95d0df1d3,2001-07,Feminino,0-4 years
01a5917a-c45f-4ffc-ab68-eb0f6a19c97f,2001-07,Masculino,0-4 years
86aab02c-e556-4d91-816d-8b611bc58ae6,2001-07,Feminino,10-14 years
224eb025-f679-45a4-8723-b917b2fe345c,2001-07,Masculino,10-14 years
23a6d2d3-0fdc-424a-8b51-68d83f2df618,2001-07,Feminino,15-19 years
2b1008ae-f3fd-41cb-b84e-59e1c570cc07,2001-07,Masculino,15-19 years
b5bba584-b9c3-429b-98fe-e58a10d758f4,2001-07,Feminino,20-24 years
55825f91-567f-44c5-a261-779b1ecb6db6,2001-07,Masculino,20-24 years
d6c08050-6507-4512-9ef6-64aa5a986af6,2001-07,Feminino,25-29 years
7dae53ef-5641-4a44-b282-eb849c4384ca,2001-07,Masculino,25-29 years
fcd5a9d3-0f97-44aa-b992-d418fb35a6b9,2001-07,Feminino,30-34 years
5d33f7ad-9112-4294-baef-a96a0be7e3de,2001-07,Masculino,30-34 years
efcf7bd9-2717-4a55-a6f1-024379248e9b,2001-07,Feminino,35-39 years
e12a1143-ec0b-4eef-a60e-54368a287e6d,2001-07,Masculino,35-39 years
cad2642d-746b-4ae1-ba85-a7567728fe48,2001-07,Feminino,40-44 years
af4def14-2a5d-4252-9e82-dc480e4e0b6c,2001-07,Masculino,40-44 years
